owner_id, project_name, commit_hash, old_val, new_val
16167054,docker-compose-buildkite-plugin,1c7ef491a29a685f566874d3e8e4fb4275f151c1,buildkite/plugin-tester:latest@sha256:4fa79343710021d300556f57f16721e5cb3859b4bad09ba437d006f5c38efe8e,buildkite/plugin-tester:latest@sha256:973f078d7d648c88cd211dbaf6edcd17bd18778a6fda0aa9e00a7cf8fba32006
16167054,docker-compose-buildkite-plugin,4552a976e0a5d6fe675af8a62cb236d5b2d5d595,buildkite/plugin-tester:latest@sha256:973f078d7d648c88cd211dbaf6edcd17bd18778a6fda0aa9e00a7cf8fba32006,buildkite/plugin-tester:latest@sha256:a784b49bb241291feb47b578a2cb58938d3565dff5b0f6d9bf627036cbd7f419
16167054,docker-compose-buildkite-plugin,f3eb9933839ef6e5b0f1a39ed02da8a34f16f65a,buildkite/plugin-tester:latest@sha256:a784b49bb241291feb47b578a2cb58938d3565dff5b0f6d9bf627036cbd7f419,buildkite/plugin-tester:latest@sha256:7c2d08e8d6dc32637236105e82f6c161fe2a2c3098e9035a92eb1401b6593bdf
16167054,docker-compose-buildkite-plugin,3865362e85727ea8a27b9e3859a46fd02a7d2640,buildkite/plugin-tester:latest@sha256:7c2d08e8d6dc32637236105e82f6c161fe2a2c3098e9035a92eb1401b6593bdf,buildkite/plugin-tester:latest@sha256:708ad19f7b52c43b8958a49d316271ca8fe988dd52d66971af6c0b8678b6627b
16167054,docker-compose-buildkite-plugin,2522cee2d95b2622a605b8b66f421e362a9944de,buildkite/plugin-tester:latest@sha256:708ad19f7b52c43b8958a49d316271ca8fe988dd52d66971af6c0b8678b6627b,buildkite/plugin-tester:latest@sha256:38c4bc75d1886f0d2aa2d3416531397c11f260ef325fcbf1182755cc6f8a17db
16167054,docker-compose-buildkite-plugin,e0087f7e383b2e7847fc8a831a8feac34012c97c,buildkite/plugin-tester:latest@sha256:38c4bc75d1886f0d2aa2d3416531397c11f260ef325fcbf1182755cc6f8a17db,buildkite/plugin-tester:latest@sha256:ee0d1ad34ee94a33a5d3d04ca306b8de683c736433bd853bf12a780f2b9ce683
16167054,docker-compose-buildkite-plugin,c2050bf23dd34e2b8aa930683c62e26e4c7a9ed4,buildkite/plugin-tester:latest@sha256:ee0d1ad34ee94a33a5d3d04ca306b8de683c736433bd853bf12a780f2b9ce683,buildkite/plugin-tester:latest@sha256:235385e0441ff758cc0b94f68a627b7b0fd4b76bc9f737bea1f8672f4c689e35
16167054,docker-compose-buildkite-plugin,61cc42d2195853ed3dc8cb0a68b1f05b440818cc,buildkite/plugin-tester:latest@sha256:235385e0441ff758cc0b94f68a627b7b0fd4b76bc9f737bea1f8672f4c689e35,buildkite/plugin-tester
162311,kafka.cr,3bc75b58fb77c099048f38d5f6ca3af8a1907948,crystallang/crystal:0.24.1,crystallang/crystal:0.24.2
162311,kafka.cr,3bc75b58fb77c099048f38d5f6ca3af8a1907948,crystallang/crystal:0.24.1,crystallang/crystal:0.24.2
162311,kafka.cr,d0e807ccd275523589dc5b67d707eeb8a58fc077,crystallang/crystal:0.24.2,crystallang/crystal:0.26.1
162311,kafka.cr,d0e807ccd275523589dc5b67d707eeb8a58fc077,crystallang/crystal:0.24.2,crystallang/crystal:0.26.1
1646745,Yatcobot,0252651de0269676845d86f8aa87641cd82c48ef,buluba89/yatcobot:dev,buluba89/yatcobot:alpine
16626781,amadeuslms,30700a96183aa71b81bd1b33c351cb0e15df13df,postgres,postgres:latest
16630106,ofm_helper,d8feb558450db6d4d791d51d0a88c98ab1053356,wischlabs/ofm_helper:django_compose-_49,wischlabs/ofm_helper
1663117,docker-zulip,4b781def23999126592af86de1a23da2cc79dbbb,docker.io/nerdzeu/docker-camo:latest,docker.io/galexrt/docker-camo:latest
1663117,docker-zulip,dce4f17fbe84cf356233c8a151594dec20e81e33,docker.io/galexrt/docker-camo:latest,docker.io/galexrt/camo:latest
1663117,docker-zulip,58644fb710417cffda5f3997bb71155a643da4d2,sameersbn/memcached:latest,docker.io/sameersbn/memcached:latest
1663117,docker-zulip,58644fb710417cffda5f3997bb71155a643da4d2,rabbitmq:3.5.5,docker.io/rabbitmq:3.5.5
1663117,docker-zulip,58644fb710417cffda5f3997bb71155a643da4d2,sameersbn/redis:latest,docker.io/sameersbn/redis:latest
1663117,docker-zulip,bdce85a490b76f5a6625b96b4bf57e603127dac5,docker.io/sameersbn/postgresql:9.4-4,docker.io/postgresql:9.3
1663117,docker-zulip,98f67bba76819b4fe59e54e71c85bc29081eaeb9,docker.io/postgresql:9.3,docker.io/sameersbn/postgresql:9.4-5
1663117,docker-zulip,d5a559118c4871f93c584a9137c00567e3f1981f,docker.io/sameersbn/postgresql:9.4-5,quay.io/sameersbn/postgresql:9.4-5
1663117,docker-zulip,8a9666b766517d43617613329136e1a22d8c6ad0,docker.io/galexrt/camo:latest,quay.io/galexrt/camo:latest
1663117,docker-zulip,8a9666b766517d43617613329136e1a22d8c6ad0,docker.io/sameersbn/memcached:latest,quay.io/sameersbn/memcached:latest
1663117,docker-zulip,8a9666b766517d43617613329136e1a22d8c6ad0,docker.io/galexrt/zulip:latest,quay.io/galexrt/zulip:latest
1663117,docker-zulip,8a9666b766517d43617613329136e1a22d8c6ad0,docker.io/sameersbn/redis:latest,quay.io/sameersbn/redis:latest
1663117,docker-zulip,3778eed191e753fb39e092caa11327df6edff01e,quay.io/sameersbn/postgresql:9.4-5,quay.io/galexrt/zulip-postgresql-tsearchextras:latest
1663117,docker-zulip,b2775d51b6648d80cf9017ee4281fc26a57c4509,quay.io/galexrt/zulip:latest,quay.io/galexrt/zulip:3.1.6
1663117,docker-zulip,f47701445867684bcc36f53f1b02d9268d4e5431,quay.io/galexrt/zulip:3.1.6,quay.io/galexrt/zulip:v1.3.6
1663117,docker-zulip,dae17c8d74db27223fca120457af5844055b8fca,quay.io/galexrt/zulip:v1.3.6,quay.io/galexrt/zulip:v1.3.7
1663117,docker-zulip,38cafa29a4ddef2da419331b6f07d47d030e7653,quay.io/galexrt/zulip:v1.3.7,quay.io/galexrt/zulip:v1.3.7-1
1663117,docker-zulip,dc2b2cbfd9bf30706cd5036fdff37083990e2d14,docker.io/rabbitmq:3.5.5,rabbitmq:3.5.5
1663117,docker-zulip,219411e3359663cc6e9620e89a2e13cff95207a1,quay.io/galexrt/zulip:v1.3.7-1,quay.io/galexrt/zulip:v1.3.7-2
1663117,docker-zulip,35bff1584ab83690a7ed998a84ea1000579c4bb1,quay.io/galexrt/zulip:v1.3.7-2,quay.io/galexrt/zulip:v1.3.9
1663117,docker-zulip,aa60fbb27406f06821ea687de0041966752d9421,quay.io/galexrt/zulip:v1.3.9,quay.io/galexrt/zulip:v1.3.9-1
1663117,docker-zulip,525d3d1190b7e0f1f8ed289a9ced1e66cfeca249,quay.io/galexrt/zulip:v1.3.9-1,quay.io/galexrt/zulip:v1.3.10
1663117,docker-zulip,40ae81493a83f163cb965aa31129ed807b5f431e,quay.io/galexrt/zulip:v1.3.10,quay.io/galexrt/zulip:v1.3.10-1
1663117,docker-zulip,8a3af4df92af94c4e1d1f4207d360078f1b4999b,quay.io/galexrt/zulip:v1.3.10-1,quay.io/galexrt/zulip:v1.3.11
1663117,docker-zulip,679c49afde35278d311d24b92691c02d75feccdc,quay.io/galexrt/zulip:v1.3.11,quay.io/galexrt/zulip:v1.3.12
1663117,docker-zulip,be2eaad80b154ba1c92fd59346e495d43017e2f0,quay.io/galexrt/zulip:v1.3.12,quay.io/galexrt/zulip:v1.3.12-1
1663117,docker-zulip,5748d900f2efe3073f5b9cf508423525c459c55e,quay.io/galexrt/zulip:v1.3.12-1,quay.io/galexrt/zulip:v1.3.13
1663117,docker-zulip,982a2e8bfca8b3228bb8ba33f0ed710ffb868124,quay.io/galexrt/zulip:v1.3.13,quay.io/galexrt/zulip:v1.4.0
1663117,docker-zulip,233d49e5ee17fe083087bd35af1057f03cbd8fe0,quay.io/galexrt/zulip:v1.4.0,quay.io/galexrt/zulip:v1.4.1
1663117,docker-zulip,58f47fd73f620debd9e683eeb16a4f95fb24d4e9,quay.io/galexrt/zulip:v1.4.1,quay.io/galexrt/zulip:v1.4.1-1
1663117,docker-zulip,32d062d77b84c01025a696c5e629f470a13e8b8e,quay.io/galexrt/zulip:v1.4.1-1,quay.io/galexrt/zulip:1.4.1-2
1663117,docker-zulip,70b1d109d81ba1c396aff507780e8257cac05c5d,quay.io/galexrt/zulip:1.4.1-2,quay.io/galexrt/zulip:1.4.2
1663117,docker-zulip,b09e31c019d50fd670583d09981385708b207108,quay.io/galexrt/zulip:1.4.2,quay.io/galexrt/zulip:1.4.2-2
1663117,docker-zulip,a5511b67e8cf277d973baf72f52201c5dd366b96,quay.io/galexrt/zulip:1.4.2-2,quay.io/galexrt/zulip:1.4.2-3
1663117,docker-zulip,e7428d4724159c28eba53b5d644951aadf5e95c5,quay.io/galexrt/zulip:1.4.2-3,quay.io/galexrt/zulip:1.4.3
1663117,docker-zulip,3a4340d359bdc7e9bcb1a0685fe8d56788cd62d6,quay.io/galexrt/zulip:1.4.3,quay.io/galexrt/zulip:1.5.0
1663117,docker-zulip,60122d333ad044b1fdb91f6f375eaa07ac1e056b,quay.io/galexrt/zulip:1.5.0,quay.io/galexrt/zulip:1.5.1
1663117,docker-zulip,d34803e91c17ce637eeda0b5513bca866f2797e5,quay.io/galexrt/zulip:1.5.1,quay.io/galexrt/zulip:1.5.1-2-3
1663117,docker-zulip,967756ba4b27129732ce9016e4512c04729e24d3,quay.io/galexrt/zulip:1.5.1-2-3,quay.io/galexrt/zulip:dev
1663117,docker-zulip,967756ba4b27129732ce9016e4512c04729e24d3,quay.io/galexrt/zulip-postgresql-tsearchextras:latest,quay.io/galexrt/postgres-zulip-tsearchextras:latest
1663117,docker-zulip,7bf1bdb8f8a70c9cac1296f8929a739983e687c9,quay.io/galexrt/zulip:dev,quay.io/galexrt/zulip:1.5.1-3
1663117,docker-zulip,540e061396d4135ebcb2c1884f5cf1690aeb2a33,quay.io/galexrt/zulip:1.5.1-3,quay.io/galexrt/zulip:1.5.1-4
1663117,docker-zulip,83f1300929476262fb9d5c5e136e7254962f6c43,quay.io/galexrt/zulip:1.5.1-4,quay.io/galexrt/zulip:1.5.1-5
1663117,docker-zulip,989fa444fc8d2af1c565354f711a9bb871631c3a,quay.io/galexrt/zulip:1.5.1-5,quay.io/galexrt/zulip:1.5.2-0
1663117,docker-zulip,436bae02299aee0c9e7730624224c6bf84b314a4,quay.io/galexrt/zulip:1.5.2-0,quay.io/galexrt/zulip:1.6.0-0
1663117,docker-zulip,dd3f6dcb728fe2ba3dee248e27179d14255986d7,quay.io/galexrt/zulip:1.6.0-0,quay.io/galexrt/zulip:1.6.0-1
1663117,docker-zulip,cbb85a002f664fae748d1bc18f3f6e1369e2b781,quay.io/galexrt/zulip:1.6.0-1,quay.io/galexrt/zulip:1.6.0-2
1663117,docker-zulip,baa9ed92a714bb61c9c57c0004ac5da343c50f22,quay.io/galexrt/zulip:1.6.0-2,quay.io/galexrt/zulip:1.7.0-0
1663117,docker-zulip,2458cff0bd808a7f3ffee6a6809c7e20c038172f,quay.io/galexrt/zulip:1.7.0-0,quay.io/galexrt/zulip:1.7.0-1
1663117,docker-zulip,54b52495a3e6ba1932b45d38f9788f511dccad7a,quay.io/galexrt/zulip:1.7.0-1,quay.io/galexrt/zulip:1.7.0-2
1663117,docker-zulip,04af3b162700257c9b460139d9372a745f0daf0e,quay.io/galexrt/zulip:1.7.0-2,quay.io/galexrt/zulip:1.7.1-0
1663117,docker-zulip,5bbb6ca8b8090ddbfa426edcdc526d12840f92a6,quay.io/galexrt/zulip:1.7.1-0,quay.io/galexrt/zulip:1.7.2-0
1663117,docker-zulip,7a4d573c6b409698faf491378212d2a959f37b50,quay.io/galexrt/zulip:1.7.2-0,quay.io/galexrt/zulip:1.8.0-0
1663117,docker-zulip,1b4cedf36bf207c4334f77aeffc8b122294c5baa,quay.io/galexrt/zulip:1.8.0-0,quay.io/galexrt/zulip:1.8.0-1
1663117,docker-zulip,431a36da79e405790c6bb272fe280b7b17352cd1,quay.io/galexrt/zulip:1.8.0-1,quay.io/galexrt/zulip:1.8.0-2
1663117,docker-zulip,540d9b0cc8c49b7e4fc029cff6f52d2a86f00ce5,quay.io/galexrt/zulip:1.8.0-2,quay.io/galexrt/zulip:1.8.1-0
1663117,docker-zulip,87f6030726bdcfcaf67815b842541d4fe7d1f465,quay.io/galexrt/postgres-zulip-tsearchextras:latest,zulip/zulip-postgresql
1663117,docker-zulip,1e83a8c0a24f29f53c5e62f15d8ba31110f91213,rabbitmq:3.5.5,rabbitmq:3.7.7
1663117,docker-zulip,4b89ae5d77a0e84011377500b20f062215b972c6,quay.io/galexrt/zulip:1.8.1-0,quay.io/galexrt/zulip:1.9.0-rc1-0
1663117,docker-zulip,3eca1ba1bfa597330b2c17d424247170e0fc531d,quay.io/galexrt/zulip:1.9.0-rc1-0,zulip/docker-zulip:1.9.0-rc1-0
1663117,docker-zulip,2f23841919328be4677d67908f35a821fa799a91,zulip/docker-zulip:1.9.0-rc1-0,zulip/docker-zulip:1.9.0-rc1-1
1663117,docker-zulip,4f9391becbb630aaf596c7fc867d661d142ff006,zulip/docker-zulip:1.9.0-rc1-1,zulip/docker-zulip:1.9.0-rc1-2
166717,SentientHome,b49b37d407776ad85ac47c63de413dbb1d93bef3,sentienthome,fxstein/sentienthome
167092,lita-github,d0b0307830aef3621d5e679b0f5b90032411cddf,ruby:2.1,ruby:2.2
167112,herder,360a4db06328530c63d550bc71abdd434faacef5,postgres:9.5,postgres:9.5.2
167112,herder,2a0da69022e53c30017c9f86f5f0e14c1281c2c1,postgres:9.5.2,postgres:9.4
168733,build-a-saas-app-with-flask,8712114dc5c908bb94d70667f59230e5d59179ff,redis:2.8.19,redis:2.8.21
168733,build-a-saas-app-with-flask,09c8b8f22ab7471427d059b5e44f4c7aa8472e15,postgres:9.4.1,postgres:9.4.3
168733,build-a-saas-app-with-flask,784a7b5033fcce53e324e13804709358331a4335,nickjj/faye,nickjj/faye:latest
168733,build-a-saas-app-with-flask,c16b4190913d3d665840ceea2d68468bddaf1797,redis:3.0-alpine,redis:4.0-alpine
168733,build-a-saas-app-with-flask,0f9eee380b7e38c10f6b3e7b69dd1cdf6695c52a,redis:4.0-alpine,redis:5.0.4-stretch
16996,document-store,42f14277475486ffc90da97300575ae0f9b379c9,postgres,postgres:9.3
1715599,raspberry-pi-io-api,e96124ce0aedc49189ebe462ff56bfc06575ac88,dockerfile/mongodb,mongo
176706,ratelimitj,cf71e25f81ae3771e6606471b32b434b111f64db,redis:3.2-alpine,redis:4.0-alpine
176706,ratelimitj,de950cd1e258f3729e6a4d5440855160ad15eba8,redis:4.0-alpine,grokzen/redis-cluster
177106,biosamples-v4,1472a48bc3315ca611ea7e93affac0decd68ae87,solr:6.2,solr:6.2-alpine
177106,biosamples-v4,fa7603ee6a2a2ea30798bf66402fa34859c06591,solr:6.2-alpine,solr:6.3-alpine
177106,biosamples-v4,bb52755801436040d1a66a55aed4d25842692cf9,neo4j:3.0,neo4j:3.1-enterprise
177106,biosamples-v4,1ff0906ebcda3cff717bbe5beb258d8ffbb6c9fa,neo4j:3.1-enterprise,neo4j:3.1.2-enterprise
177106,biosamples-v4,4c491774971aee04311c34d65f5b47c1cbb251f0,solr:6.3-alpine,solr:6.5-alpine
177106,biosamples-v4,4c491774971aee04311c34d65f5b47c1cbb251f0,neo4j:3.1.2-enterprise,neo4j:3.2-enterprise
177106,biosamples-v4,1da64cdea987229bd557cc947d30363a13b440d0,solr:6.5-alpine,solr:6.6-alpine
177106,biosamples-v4,676eef8115376493d3ce610bc49dcb01413cf11f,rabbitmq:3.6-management,rabbitmq:3.6-management-alpine
177106,biosamples-v4,425d41cee5d93e63dc5ea694965a7f49c45093f4,biosamples-pipelines-ncbi:latest,biosamples:latest
177246,registrolivre,a48071ca1ba24eb8f6335d7d85858689daba0649,registrolivre/protractor,registrolivre/protractor:dev
1786453,anchor,eb8bd9c3967420a801b850105cb4c414bbe2a5ec,rabbitmq:3,rabbitmq
1786453,django-DefectDojo,200ce946d2d13922e613158cc13fb6a1b0c7da6f,nginx:latest,defectdojo/defectdojo-nginx:latest
1786453,django-DefectDojo,a5c1b0872dee38ee61d2e93aee8fbebf9c366461,defectdojo/defectdojo-initializer:latest,defectdojo/defectdojo-django:latest
1786453,django-DefectDojo,a5c1b0872dee38ee61d2e93aee8fbebf9c366461,defectdojo/defectdojo-celery:latest,defectdojo/defectdojo-django:latest
1786453,django-DefectDojo,a5c1b0872dee38ee61d2e93aee8fbebf9c366461,defectdojo/defectdojo-uwsgi:latest,defectdojo/defectdojo-django:latest
1786453,django-DefectDojo,cdace0f1fade831e3f458efeab53fde774d67e14,defectdojo/defectdojo-nginx:latest,defectdojo/defectdojo-nginx:${NGINX_VERSION:-latest}
1786453,django-DefectDojo,cdace0f1fade831e3f458efeab53fde774d67e14,defectdojo/defectdojo-django:${UWSGI_VERSION:-latest},defectdojo/defectdojo-django:${DJANGO_VERSION:-latest}
178719,api-platform,e76191d7fd5a3227028a64a5e90b4d42a92cf5bb,postgres:9.6-alpine,postgres:10-alpine
1790999,veccs,3132e210cfcc4626da40eacc4d592b8ab582e4cc,wodby/drupal-mariadb,wodby/drupal-mariadb:1.0.0
1790999,veccs,3132e210cfcc4626da40eacc4d592b8ab582e4cc,wodby/drupal-nginx,wodby/drupal-nginx:1.10-1.1.0
1790999,veccs,3132e210cfcc4626da40eacc4d592b8ab582e4cc,wodby/drupal-php:7.0,wodby/drupal-php:7.0-1.0.0
1790999,veccs,3132e210cfcc4626da40eacc4d592b8ab582e4cc,wodby/drupal-php:7.0,wodby/drupal-php:7.0-1.0.0
1790999,veccs,3132e210cfcc4626da40eacc4d592b8ab582e4cc,wodby/drupal-mariadb,wodby/drupal-mariadb:1.0.0
1790999,veccs,3132e210cfcc4626da40eacc4d592b8ab582e4cc,wodby/drupal-nginx,wodby/drupal-nginx:1.10-1.1.0
1790999,veccs,fe7efaab9a02e656adf82829f3d3037f57a0408f,cmfatih/phantomjs,wernight/phantomjs
1801163,Virtuoso,8f32210564c7617cd96da3e66613ef515302b94b,postgres:9.1,postgres:9.6
18076,tdnm,d9a67aa71ddf83fb39f50a9d9ae0fd2a4366fdaf,steveltn/https-portal:1.0.0,steveltn/https-portal:1
18076,tdnm,fe05cbbe961b7d032cd0766655ce087c2d9103b5,postgres,mysql
1811596,express-mongoose-es6-rest-api,e9390f5b28517621ac13eaee0252fc09bed98d57,mongo:3.4.2,mongo:3.4
1830500,chat-sharelatex,67ae142a3a92af287a1ebcea13fd6ac6cc930371,node:4.2.1,node:8.11.1
1830500,chat-sharelatex,67ae142a3a92af287a1ebcea13fd6ac6cc930371,node:4.2.1,node:8.11.1
1830500,chat-sharelatex,bd80b20a416fd5215c263a03528ceba6d85ec949,node:8.11.1,node:6.14.1
1830500,chat-sharelatex,bd80b20a416fd5215c263a03528ceba6d85ec949,node:8.11.1,node:6.14.1
1830500,clsi-sharelatex,a02adacc987c2acd19d2884ab507db51bc46819a,node:6.9.5,node:6.13.0
183088,easy-jenkins,746202bdd092bc01e786b24b5480ec9388d8091a,gmacario/build-yocto,gmacario/build-yocto:latest
183088,easy-jenkins,d282ef614023262855c073526d502908b549ce89,clearent/nexus:latest,sonatype/nexus3:latest
1869444,krihelinator,674f7804844287b73154d6579c60806b8820d32c,postgres,postgres:9.5
187217,cellect_panoptes,645553206456473a23b17f3d2a796c7998c7d3b5,zooniverse/postgresql,postgres
187217,cellect_panoptes,59561d906e5235396cfa26b0584b0b8b57578a62,postgres,postgres:9.4
1878873,jkef-web-react,583a63a92e33f9905a0c4de08a185383b4114610,daocloud.io/na57/jkef-web-react:master-init,daocloud.io/na57/jkef-web-react:latest
1900499,material-ui,c4b22e26f29723dafd83675e256bd9ac0aa27fcf,selenium/hub:3.0.1,selenium/hub:3.4.0
1900499,material-ui,c4b22e26f29723dafd83675e256bd9ac0aa27fcf,selenium/node-chrome:3.0.1,selenium/node-chrome:3.4.0
1900499,material-ui,6f9eecf48baca339a6b15c5fcfb683cba11e4871,selenium/hub:3.4.0,selenium/hub:3.9.0
1900499,material-ui,6f9eecf48baca339a6b15c5fcfb683cba11e4871,selenium/node-chrome:3.4.0,selenium/node-chrome:3.9.0
1900499,material-ui,506a7a429851446b08fefda52abcb8a792a5c647,selenium/hub:3.9.0,selenium/hub:3.4.0
1900499,material-ui,506a7a429851446b08fefda52abcb8a792a5c647,selenium/node-chrome:3.9.0,selenium/node-chrome:3.4.0
1900499,material-ui,fca1061644c355a723bbb223f84274abb618d148,selenium/hub:3.4.0,selenium/hub:3.9.0
1900499,material-ui,fca1061644c355a723bbb223f84274abb618d148,selenium/node-chrome:3.4.0,selenium/node-chrome:3.9.0
1900499,material-ui,1b90855ab0553b5cdb4c5bb9c1a66d8cb5cd48c6,selenium/hub:3.9.0,selenium/hub:3.11.0
1900499,material-ui,1b90855ab0553b5cdb4c5bb9c1a66d8cb5cd48c6,selenium/node-chrome:3.9.0,selenium/node-chrome:3.11.0
192458,data-hub-in-a-box,02b3350fc1149dc937fd1a880a3da534f0ecb1fd,marklogiccommunity/marklogic-datahub-2x,marklogiccommunity/marklogic-datahub:${ML_VERSION}
1933008,decisions,d9cf8656b878da35a64d3fcd5e3d79f6d331565b,postgres:latest,mdillon/postgis:latest
193424,kemalyst,398a0ddd540c9bc6a19da2bc3ae6a54c316cbc53,postgres,postgres:9.5
1941288,scrapy-cluster,574b3343a32d0116632889723fb9c4478325c5ec,wurstmeister/zookeeper,zookeeper
1941288,scrapy-cluster,e7b23bab35ab83780241b5527d1a3ce2ec6970a4,istresearch/scrapy-cluster:crawler-dev,istresearch/scrapy-cluster:crawler-1.2rc1
1941288,scrapy-cluster,e7b23bab35ab83780241b5527d1a3ce2ec6970a4,istresearch/scrapy-cluster:redis-monitor-dev,istresearch/scrapy-cluster:redis-monitor-1.2rc1
1941288,scrapy-cluster,e7b23bab35ab83780241b5527d1a3ce2ec6970a4,istresearch/scrapy-cluster:rest-dev,istresearch/scrapy-cluster:rest-1.2rc1
1941288,scrapy-cluster,e7b23bab35ab83780241b5527d1a3ce2ec6970a4,istresearch/scrapy-cluster:kafka-monitor-dev,istresearch/scrapy-cluster:kafka-monitor-1.2rc1
1941288,scrapy-cluster,5f455755de63b31e7c4af53d8ab483cd24fddf36,istresearch/scrapy-cluster:crawler-1.2rc1,istresearch/scrapy-cluster:crawler-1.2
1941288,scrapy-cluster,5f455755de63b31e7c4af53d8ab483cd24fddf36,istresearch/scrapy-cluster:redis-monitor-1.2rc1,istresearch/scrapy-cluster:redis-monitor-1.2
1941288,scrapy-cluster,5f455755de63b31e7c4af53d8ab483cd24fddf36,istresearch/scrapy-cluster:rest-1.2rc1,istresearch/scrapy-cluster:rest-1.2
1941288,scrapy-cluster,5f455755de63b31e7c4af53d8ab483cd24fddf36,istresearch/scrapy-cluster:kafka-monitor-1.2rc1,istresearch/scrapy-cluster:kafka-monitor-1.2
1941288,scrapy-cluster,b12959d00d68668456f86cc43afe631be5f2b2b4,istresearch/scrapy-cluster:crawler-1.2,istresearch/scrapy-cluster:crawler-1.2.1
1941288,scrapy-cluster,b12959d00d68668456f86cc43afe631be5f2b2b4,istresearch/scrapy-cluster:redis-monitor-1.2,istresearch/scrapy-cluster:redis-monitor-1.2.1
1941288,scrapy-cluster,b12959d00d68668456f86cc43afe631be5f2b2b4,istresearch/scrapy-cluster:rest-1.2,istresearch/scrapy-cluster:rest-1.2.1
1941288,scrapy-cluster,b12959d00d68668456f86cc43afe631be5f2b2b4,istresearch/scrapy-cluster:kafka-monitor-1.2,istresearch/scrapy-cluster:kafka-monitor-1.2.1
1941288,traptor,864b058098b2d922e307e6a7832cbd3925ccfdcf,elasticsearch,elasticsearch:latest
1941288,traptor,196beb5c8818be668c52bfb55417013ebabfe811,elasticsearch:latest,elasticsearch:2.3.1
1941288,traptor,196beb5c8818be668c52bfb55417013ebabfe811,logstash:latest,logstash:2.3.1
1941288,traptor,196beb5c8818be668c52bfb55417013ebabfe811,kibana:latest,kibana:4.5.4
1941288,traptor,3eb96adf64572e90a16bdbe4832d9822efff7cdd,elasticsearch:2.3.1,elasticsearch:latest
1941288,traptor,3eb96adf64572e90a16bdbe4832d9822efff7cdd,logstash:2.3.1,logstash:latest
1941288,traptor,3eb96adf64572e90a16bdbe4832d9822efff7cdd,kibana:4.5.4,kibana:latest
1941288,traptor,3d4b0f2ad964b84bad7ad02e44e6b6bd895785cc,elasticsearch:latest,elasticsearch:2.4.1
1941288,traptor,3d4b0f2ad964b84bad7ad02e44e6b6bd895785cc,logstash:latest,logstash:2.4.0-1
1941288,traptor,3d4b0f2ad964b84bad7ad02e44e6b6bd895785cc,kibana:latest,kibana:4.6.2
1941288,traptor,3d4b0f2ad964b84bad7ad02e44e6b6bd895785cc,redis:latest,redis:2.8.17
1941288,traptor,0e304f62d483c1792cf2c81b80db3fc4b41d7957,elasticsearch:2.4.1,elasticsearch:5.0
1941288,traptor,0e304f62d483c1792cf2c81b80db3fc4b41d7957,kibana:4.6.2,kibana:5.0
1974976,qcat,575a4ee0209fba1cbfc24d4729fd4928c6815d13,elasticsearch:2,docker.elastic.co/elasticsearch/elasticsearch:6.2.4
1974976,qcat,8ce3c5ca4c5f4ede16a0c6523b8e02861b71f3aa,docker.elastic.co/elasticsearch/elasticsearch:6.2.4,docker.elastic.co/elasticsearch/elasticsearch:6.5.2
1981073,osf.io,412e5e0081b626b63984a2a326fae5e442b06984,quay.io/centerforopenscience/waterbutler:develop,quay.io/centerforopenscience/waterbutler:feature-docker-compose
1981073,osf.io,775c5b8c842befcb420f657673e9a678d87585f0,quay.io/centerforopenscience/osf:develop,quay.io/centerforopenscience/osf:feature-django-osf
1981073,osf.io,775c5b8c842befcb420f657673e9a678d87585f0,quay.io/centerforopenscience/osf:develop,quay.io/centerforopenscience/osf:feature-django-osf
1981073,osf.io,775c5b8c842befcb420f657673e9a678d87585f0,quay.io/centerforopenscience/osf:develop,quay.io/centerforopenscience/osf:feature-django-osf
1981073,osf.io,775c5b8c842befcb420f657673e9a678d87585f0,quay.io/centerforopenscience/mfr:feature-docker-compose,quay.io/centerforopenscience/mfr:develop
1981073,osf.io,775c5b8c842befcb420f657673e9a678d87585f0,quay.io/centerforopenscience/waterbutler:feature-docker-compose,quay.io/centerforopenscience/waterbutler:develop
1981073,osf.io,775c5b8c842befcb420f657673e9a678d87585f0,quay.io/centerforopenscience/mfr:feature-docker-compose,quay.io/centerforopenscience/mfr:develop
1981073,osf.io,775c5b8c842befcb420f657673e9a678d87585f0,quay.io/centerforopenscience/waterbutler:feature-docker-compose,quay.io/centerforopenscience/waterbutler:develop
1981073,osf.io,775c5b8c842befcb420f657673e9a678d87585f0,quay.io/centerforopenscience/osf:develop,quay.io/centerforopenscience/osf:feature-django-osf
1981073,osf.io,156c44851fc7f568aaf4c79afacabb5677232521,quay.io/centerforopenscience/osf:feature-django-osf,quay.io/centerforopenscience/osf:develop
1981073,osf.io,156c44851fc7f568aaf4c79afacabb5677232521,quay.io/centerforopenscience/osf:feature-django-osf,quay.io/centerforopenscience/osf:develop
1981073,osf.io,156c44851fc7f568aaf4c79afacabb5677232521,quay.io/centerforopenscience/osf:feature-django-osf,quay.io/centerforopenscience/osf:develop
1981073,osf.io,156c44851fc7f568aaf4c79afacabb5677232521,quay.io/centerforopenscience/osf:feature-django-osf,quay.io/centerforopenscience/osf:develop
1981073,osf.io,cfe91f1d5daffc723ecf762f64e21f3f277d4834,quay.io/centerforopenscience/osf:develop,quay.io/centerforopenscience/osf:feature-django-osf
