owner_id, project_name, compose_file_path, version, image_with_tag, image, tag, custom_build
11348048, infiniboard, "docker-compose.yml","3.3",reflectoring/harvester:latest, reflectoring/harvester,latest, 
11364445, Sustainable_Cambodia, "docker-compose.yml","",, ,, 1
11364445, Sustainable_Cambodia, "docker-compose.yml","",mongo, mongo,, 
11370803, mern-starter, "docker-compose.yml","3.4",, ,, 1
11370803, mern-starter, "docker-compose.yml","3.4",mongo:latest, mongo,latest, 
11371477, node-blog, "docker-compose.yml","3.4",, ,, 1
11371477, node-blog, "docker-compose.yml","3.4",, ,, 1
11371477, node-blog, "docker-compose.yml","3.4",, ,, 1
11371477, node-blog, "docker-compose.yml","3.4",, ,, 1
11371477, node-blog, "docker-compose.yml","3.4",, ,, 1
11371477, node-blog, "docker-compose.yml","3.4",mongo:4.1, mongo,4.1, 
1138465, ducky, "docker\forth-builder\docker-compose.yml","",ducky-forth-builder, ducky-forth-builder,, 
11387004, goohs, "docker-compose.yml","2",vessel/app, vessel/app,, 1
11387004, goohs, "docker-compose.yml","2",vessel/node, vessel/node,, 1
11387004, goohs, "docker-compose.yml","2",mysql:5.7, mysql,5.7, 
11387004, goohs, "docker-compose.yml","2",redis:alpine, redis,alpine, 
113872, akvo-dash, "docker-compose.yml","3",akvo/akvo-lumen-db:20181023.8084497, akvo/akvo-lumen-db,20181023.8084497, 
113872, akvo-dash, "docker-compose.yml","3",akvo/akvo-keycloak-dev:20181015.be5740a, akvo/akvo-keycloak-dev,20181015.be5740a, 
113872, akvo-dash, "docker-compose.yml","3",akvo/akvo-lumen-client-dev:20181029.3d46626, akvo/akvo-lumen-client-dev,20181029.3d46626, 
113872, akvo-dash, "docker-compose.yml","3",redis:3.2.9, redis,3.2.9, 
113872, akvo-dash, "docker-compose.yml","3",akvo/akvo-lumen-e2e-test:20190607.073620.6426562, akvo/akvo-lumen-e2e-test,20190607.073620.6426562, 
113872, akvo-dash, "docker-compose.yml","3",, ,, 1
113872, akvo-lumen, "docker-compose.yml","3",akvo/akvo-lumen-db:20181023.8084497, akvo/akvo-lumen-db,20181023.8084497, 
113872, akvo-lumen, "docker-compose.yml","3",akvo/akvo-keycloak-dev:20181015.be5740a, akvo/akvo-keycloak-dev,20181015.be5740a, 
113872, akvo-lumen, "docker-compose.yml","3",akvo/akvo-lumen-client-dev:20181029.3d46626, akvo/akvo-lumen-client-dev,20181029.3d46626, 
113872, akvo-lumen, "docker-compose.yml","3",redis:3.2.9, redis,3.2.9, 
113872, akvo-lumen, "docker-compose.yml","3",akvo/akvo-lumen-e2e-test:20190607.073620.6426562, akvo/akvo-lumen-e2e-test,20190607.073620.6426562, 
113872, akvo-lumen, "docker-compose.yml","3",, ,, 1
11397969, identityserver, "docker-compose.yml","2",, ,, 1
11397969, identityserver, "docker-compose.yml","2",mongo, mongo,, 
11412139, django-map-widgets, "docker-compose.yml","2",mapwidgets, mapwidgets,, 1
11412139, django-map-widgets, "docker-compose.yml","2",mdillon/postgis, mdillon/postgis,, 
11412139, django-map-widgets, "docker-compose.yml","2",selenium/standalone-chrome-debug:3.3.0, selenium/standalone-chrome-debug,3.3.0, 
11434407, pyaddepar, "docker-compose.yml","3.4",, ,, 1
11434407, pyutil, "docker-compose.yml","3.6",, ,, 1
11434407, pyutil, "docker-compose.yml","3.6",, ,, 1
1144055, FredBoat, "config\templates\docker-compose.yml","3",fredboat/postgres:latest, fredboat/postgres,latest, 
1144055, FredBoat, "config\templates\docker-compose.yml","3",rabbitmq:3-management, rabbitmq,3-management, 
1144055, FredBoat, "config\templates\docker-compose.yml","3",fredboat/lavalink:master, fredboat/lavalink,master, 
1144055, FredBoat, "config\templates\docker-compose.yml","3",fredboat/sentinel:dev, fredboat/sentinel,dev, 
1144055, FredBoat, "config\templates\docker-compose.yml","3",fredboat/quarterdeck:dev-v1, fredboat/quarterdeck,dev-v1, 
1144986, dwoo, "docker-compose.yml","2",splitbrain/phpfarm:jessie, splitbrain/phpfarm,jessie, 
1146, addons-server, "docker-compose.yml","2.3",addons/addons-server:latest, addons/addons-server,latest, 
1146, addons-server, "docker-compose.yml","2.3",addons/addons-server:latest, addons/addons-server,latest, 
1146, addons-server, "docker-compose.yml","2.3",addons/addons-nginx, addons/addons-nginx,, 
1146, addons-server, "docker-compose.yml","2.3",memcached:1.4, memcached,1.4, 
1146, addons-server, "docker-compose.yml","2.3",mysql:5.7, mysql,5.7, 
1146, addons-server, "docker-compose.yml","2.3",docker.elastic.co/elasticsearch/elasticsearch:5.4.1, docker.elastic.co/elasticsearch/elasticsearch,5.4.1, 
1146, addons-server, "docker-compose.yml","2.3",redis:2.8, redis,2.8, 
1146, addons-server, "docker-compose.yml","2.3",rabbitmq:3.5, rabbitmq,3.5, 
1146, addons-server, "docker-compose.yml","2.3",mozilla/autograph:3.3.2, mozilla/autograph,3.3.2, 
1146, addons-server, "docker-compose.yml","2.3",mozilla/addons-frontend:latest, mozilla/addons-frontend,latest, 
1146, feedthefox, "docker-compose.yml","",postgres:9.3, postgres,9.3, 
1146, feedthefox, "docker-compose.yml","",, ,, 1
1146, fxa-customs-server, "test\integration\reputation\docker-compose.yml","3",redis:3.2, redis,3.2, 
1146, fxa-customs-server, "test\integration\reputation\docker-compose.yml","3",mozilla/iprepd:latest, mozilla/iprepd,latest, 
1146, fxa-customs-server, "test\integration\reputation\docker-compose.yml","3",memcached:1.4, memcached,1.4, 
1146, fxa-customs-server, "test\integration\reputation\docker-compose.yml","3",fxa-customs-server:test, fxa-customs-server,test, 1
1146, ichnaea, "docker-compose.yml","",mozilla/location_mysql:latest, mozilla/location_mysql,latest, 
1146, ichnaea, "docker-compose.yml","",mozilla/location_redis:latest, mozilla/location_redis,latest, 
1146, marketplace-env, "docker-compose.yml","",mozillamarketplace/elasticsearch, mozillamarketplace/elasticsearch,, 
1146, marketplace-env, "docker-compose.yml","",mozillamarketplace/fireplace, mozillamarketplace/fireplace,, 
1146, marketplace-env, "docker-compose.yml","",mozillamarketplace/nginx, mozillamarketplace/nginx,, 
1146, marketplace-env, "docker-compose.yml","",mozillamarketplace/memcached, mozillamarketplace/memcached,, 
1146, marketplace-env, "docker-compose.yml","",mozillamarketplace/mysql-service, mozillamarketplace/mysql-service,, 
1146, marketplace-env, "docker-compose.yml","",mozillamarketplace/redis, mozillamarketplace/redis,, 
1146, marketplace-env, "docker-compose.yml","",mozillamarketplace/solitude, mozillamarketplace/solitude,, 
1146, marketplace-env, "docker-compose.yml","",mozillapayments/solitude-auth, mozillapayments/solitude-auth,, 
1146, marketplace-env, "docker-compose.yml","",mozillamarketplace/spartacus, mozillamarketplace/spartacus,, 
1146, marketplace-env, "docker-compose.yml","",mozillamarketplace/webpay, mozillamarketplace/webpay,, 
1146, marketplace-env, "docker-compose.yml","",mozillamarketplace/zamboni, mozillamarketplace/zamboni,, 
1146, marketplace-env, "docker-compose.yml","",mozillamarketplace/zippy, mozillamarketplace/zippy,, 
1146, MozDef, "docker\compose\docker-compose.yml","3.7",mozdef/mozdef_elasticsearch, mozdef/mozdef_elasticsearch,, 1
1146, MozDef, "docker\compose\docker-compose.yml","3.7",mozdef/mozdef_rabbitmq, mozdef/mozdef_rabbitmq,, 1
1146, MozDef, "docker\compose\docker-compose.yml","3.7",mozdef/mozdef_mongodb, mozdef/mozdef_mongodb,, 1
1146, MozDef, "docker\compose\docker-compose.yml","3.7",mozdef/mozdef_kibana, mozdef/mozdef_kibana,, 1
1146, MozDef, "docker\compose\docker-compose.yml","3.7",mozdef/mozdef_nginx, mozdef/mozdef_nginx,, 1
1146, MozDef, "docker\compose\docker-compose.yml","3.7",mozdef/mozdef_base, mozdef/mozdef_base,, 1
1146, MozDef, "docker\compose\docker-compose.yml","3.7",mozdef/mozdef_bootstrap, mozdef/mozdef_bootstrap,, 1
1146, MozDef, "docker\compose\docker-compose.yml","3.7",mozdef/mozdef_alertactions, mozdef/mozdef_alertactions,, 1
1146, MozDef, "docker\compose\docker-compose.yml","3.7",mozdef/mozdef_alerts, mozdef/mozdef_alerts,, 1
1146, MozDef, "docker\compose\docker-compose.yml","3.7",mozdef/mozdef_cron, mozdef/mozdef_cron,, 1
1146, MozDef, "docker\compose\docker-compose.yml","3.7",mozdef/mozdef_loginput, mozdef/mozdef_loginput,, 1
1146, MozDef, "docker\compose\docker-compose.yml","3.7",mozdef/mozdef_mq_worker, mozdef/mozdef_mq_worker,, 1
1146, MozDef, "docker\compose\docker-compose.yml","3.7",mozdef/mozdef_meteor, mozdef/mozdef_meteor,, 1
1146, MozDef, "docker\compose\docker-compose.yml","3.7",mozdef/mozdef_rest, mozdef/mozdef_rest,, 1
1146, MozDef, "docker\compose\docker-compose.yml","3.7",mozdef/mozdef_syslog, mozdef/mozdef_syslog,, 1
1146, MozDef, "docker\compose\docker-compose.yml","3.7",mozdef/mozdef_tester, mozdef/mozdef_tester,, 1
1146, MozDef, "docker\compose\docker-compose.yml","3.7",mozdef/mozdef_cognito_proxy, mozdef/mozdef_cognito_proxy,, 1
1146, mozmoderator, "docker-compose.yml","2",mysql:5.7, mysql,5.7, 
1146, mozmoderator, "docker-compose.yml","2",, ,, 1
1146, normandy, "ci\docker-compose.yml","3",postgres:9.6, postgres,9.6, 
1146, normandy, "ci\docker-compose.yml","3",normandy:web, normandy,web, 1
1146, pulseguardian, "docker-compose.yml","2",postgres:10-alpine, postgres,10-alpine, 
1146, pulseguardian, "docker-compose.yml","2",rabbitmq:3-management-alpine, rabbitmq,3-management-alpine, 
1146, pulseguardian, "docker-compose.yml","2",, ,, 1
1146, pulseguardian, "docker-compose.yml","2",, ,, 1
1146, pulseguardian, "docker-compose.yml","2",, ,, 1
1146, snippets-service, "docker-compose.yml","3.4",postgres:11-alpine, postgres,11-alpine, 
1146, snippets-service, "docker-compose.yml","3.4",, ,, 1
1146, telemetry-analysis-service, "docker-compose.yml","2",, ,, 1
1146, telemetry-analysis-service, "docker-compose.yml","2",postgres:9.4, postgres,9.4, 
1146, telemetry-analysis-service, "docker-compose.yml","2",redis:3.2, redis,3.2, 
1146, telemetry-analysis-service, "docker-compose.yml","2",, ,, 1
1146, telemetry-analysis-service, "docker-compose.yml","2",, ,, 1
1146, telemetry-analysis-service, "docker-compose.yml","2",, ,, 1
1146, telemetry-analysis-service, "docker-compose.yml","2",, ,, 1
1146, universal-search-recommendation, "docker-compose.yml","",memcached, memcached,, 
1146, universal-search-recommendation, "docker-compose.yml","",redis, redis,, 
1146, universal-search-recommendation, "docker-compose.yml","",, ,, 1
1146903, kixi.datastore, "docker-compose.yml","2",deangiberson/aws-dynamodb-local, deangiberson/aws-dynamodb-local,, 
1146903, kixi.eventlog, "docker-compose.yml","",jplock/zookeeper:3.4.6, jplock/zookeeper,3.4.6, 
1146903, kixi.eventlog, "docker-compose.yml","",ches/kafka:0.10.1.0, ches/kafka,0.10.1.0, 
11483752, Streamer-Spring-Cloud-Config-Server, "docker\docker-compose.yml","3",mateuszsojka/usersdb:latest, mateuszsojka/usersdb,latest, 
11483752, Streamer-Spring-Cloud-Config-Server, "docker\docker-compose.yml","3",mateuszsojka/videodb:latest, mateuszsojka/videodb,latest, 
11483752, Streamer-Spring-Cloud-Config-Server, "docker\docker-compose.yml","3",mateuszsojka/ebookdb:latest, mateuszsojka/ebookdb,latest, 
11483752, Streamer-Spring-Cloud-Config-Server, "docker\docker-compose.yml","3",mateuszsojka/imagedb:latest, mateuszsojka/imagedb,latest, 
11483752, Streamer-Spring-Cloud-Config-Server, "docker\docker-compose.yml","3",mateuszsojka/musicdb:latest, mateuszsojka/musicdb,latest, 
11483752, Streamer-Spring-Cloud-Config-Server, "docker\docker-compose.yml","3",docker.elastic.co/elasticsearch/elasticsearch:6.6.2, docker.elastic.co/elasticsearch/elasticsearch,6.6.2, 
11483752, Streamer-Spring-Cloud-Config-Server, "docker\docker-compose.yml","3",docker.elastic.co/kibana/kibana:6.6.2, docker.elastic.co/kibana/kibana,6.6.2, 
11483752, Streamer-Spring-Cloud-Config-Server, "docker\docker-compose.yml","3",docker.elastic.co/logstash/logstash:5.2.2, docker.elastic.co/logstash/logstash,5.2.2, 
11483752, Streamer-Spring-Cloud-Config-Server, "docker\docker-compose.yml","3",mateuszsojka/eureka-service:latest, mateuszsojka/eureka-service,latest, 
11483752, Streamer-Spring-Cloud-Config-Server, "docker\docker-compose.yml","3",mateuszsojka/config-server:latest, mateuszsojka/config-server,latest, 
11483752, Streamer-Spring-Cloud-Config-Server, "docker\docker-compose.yml","3",mateuszsojka/auth-service:latest, mateuszsojka/auth-service,latest, 
11483752, Streamer-Spring-Cloud-Config-Server, "docker\docker-compose.yml","3",mateuszsojka/video-service:latest, mateuszsojka/video-service,latest, 
11483752, Streamer-Spring-Cloud-Config-Server, "docker\docker-compose.yml","3",mateuszsojka/ebook-service:latest, mateuszsojka/ebook-service,latest, 
11483752, Streamer-Spring-Cloud-Config-Server, "docker\docker-compose.yml","3",mateuszsojka/image-service:latest, mateuszsojka/image-service,latest, 
11483752, Streamer-Spring-Cloud-Config-Server, "docker\docker-compose.yml","3",mateuszsojka/music-service:latest, mateuszsojka/music-service,latest, 
11483752, Streamer-Spring-Cloud-Config-Server, "docker\docker-compose.yml","3",mateuszsojka/api-gateway:latest, mateuszsojka/api-gateway,latest, 
11485181, asylumjourney, "docker-compose.yml","",, ,, 1
11485181, asylumjourney, "docker-compose.yml","",quay.io/continuouspipe/mysql5.7:stable, quay.io/continuouspipe/mysql5.7,stable, 
11497190, controk-frontend-web, "docker-compose.yml","2",, ,, 1
11500129, Essie, "docker-compose.yml","",, ,, 1
11500129, Essie, "docker-compose.yml","",mongo, mongo,, 
11500744, Trailblazer, "docker-compose.yml","",, ,, 1
11500744, Trailblazer, "docker-compose.yml","",mongo, mongo,, 
11500767, factorio, "examples\docker-compose.yml","3",goofball222/factorio, goofball222/factorio,, 
11500767, unifi, "examples\docker-compose.yml","3",goofball222/unifi, goofball222/unifi,, 
11502653, sgr-website-2.0, "docker-compose.yml","",, ,, 1
11502653, sgr-website-2.0, "docker-compose.yml","",mongo, mongo,, 
11524899, SwampHead-Brewery, "docker-compose.yml","",, ,, 1
11524899, SwampHead-Brewery, "docker-compose.yml","",mongo, mongo,, 
11546642, Kitura, "docker-compose.yml","",ibmcom/swift-ubuntu:4.0.3, ibmcom/swift-ubuntu,4.0.3, 
1154718, pocketrave, "docker-compose.yml","2",angularnativeseed, angularnativeseed,, 1
11547752, food-drivr, "docker-compose.yml","",, ,, 1
11547752, food-drivr, "docker-compose.yml","",postgres:9.4, postgres,9.4, 
11552704, mattata, "docker-compose.yml","3.2",, ,, 1
11552704, mattata, "docker-compose.yml","3.2",redis:alpine, redis,alpine, 
11553533, SoundPadLab, "docker-compose.yml","",, ,, 1
11553533, SoundPadLab, "docker-compose.yml","",mongo, mongo,, 
11553926, yart, "docker\docker-compose.yml","2",, ,, 1
11553926, yart, "docker\docker-compose.yml","2",log84.de/node, log84.de/node,, 1
11553926, yart, "docker\docker-compose.yml","2",log84.de/redis, log84.de/redis,, 1
11553926, yart, "docker\docker-compose.yml","2",log84.de/redis, log84.de/redis,, 
11553926, yart, "docker\docker-compose.yml","2",, ,, 1
11553926, yart, "docker\docker-compose.yml","2",, ,, 1
11553926, yart, "docker\docker-compose.yml","2",mongo, mongo,, 
11553926, yart, "docker\docker-compose.yml","2",mongo, mongo,, 
11553926, yart, "docker\docker-compose.yml","2",, ,, 1
11553926, yart, "docker\docker-compose.yml","2",nginx, nginx,, 
11563720, AlertaDengue, "docker-compose.yml","2",memcached:latest, memcached,latest, 
11563720, AlertaDengue, "docker-compose.yml","2",, ,, 1
11563720, AlertaDengue, "docker-compose.yml","2",rabbitmq:3, rabbitmq,3, 
11563720, AlertaDengue, "docker-compose.yml","2",, ,, 1
11563720, AlertaDengue, "docker-compose.yml","2",, ,, 1
11571718, website, "docker-compose.yml","3",, ,, 1
11571718, website, "docker-compose.yml","3",nginx, nginx,, 
115759, blog.revathskumar.com, "docker-compose.yml","",, ,, 1
11580850, scinote-web, "docker-compose.yml","2",postgres:9.6, postgres,9.6, 
11580850, scinote-web, "docker-compose.yml","2",scinote_web_development, scinote_web_development,, 1
11580850, scinote-web, "docker-compose.yml","2",scinote_web_development, scinote_web_development,, 1
11586, postgrest-ws, "docker-compose.yml","3",postgres:10-alpine, postgres,10-alpine, 
11586, postgrest-ws, "docker-compose.yml","3",diogob/postgres-websockets, diogob/postgres-websockets,, 
11586, postgrest-ws, "docker-compose.yml","3",diogob/pg-recorder, diogob/pg-recorder,, 
11618851, node-red-contrib-selenium-webdriver, "docker-compose.yml","2",cuongquay/node-red-ui-automation, cuongquay/node-red-ui-automation,, 
11618851, node-red-contrib-selenium-webdriver, "docker-compose.yml","2",selenium/hub, selenium/hub,, 
11618851, node-red-contrib-selenium-webdriver, "docker-compose.yml","2",selenium/node-chrome, selenium/node-chrome,, 
11626129, dingo-postgresql-release, "images\docker-compose.yml","2",dingotiles/dingo-postgresql95:pre-test, dingotiles/dingo-postgresql95,pre-test, 1
11626129, dingo-postgresql-release, "images\docker-compose.yml","2",dingotiles/dingo-postgresql95:pre-test, dingotiles/dingo-postgresql95,pre-test, 1
11626129, dingo-postgresql-release, "images\docker-compose.yml","2",quay.io/coreos/etcd:v2.3.7, quay.io/coreos/etcd,v2.3.7, 
11626129, dingo-postgresql-release, "images\docker-compose.yml","2",cfcommunity/registrator:latest, cfcommunity/registrator,latest, 
11626129, dingo-postgresql-release, "images\docker-compose.yml","2",dingo-pg-container-tests, dingo-pg-container-tests,, 1
11626129, patroni-docker-boshrelease, "images\docker-compose.yml","2",dingotiles/dingo-postgresql95:pre-test, dingotiles/dingo-postgresql95,pre-test, 1
11626129, patroni-docker-boshrelease, "images\docker-compose.yml","2",dingotiles/dingo-postgresql95:pre-test, dingotiles/dingo-postgresql95,pre-test, 1
11626129, patroni-docker-boshrelease, "images\docker-compose.yml","2",quay.io/coreos/etcd:v2.3.7, quay.io/coreos/etcd,v2.3.7, 
11626129, patroni-docker-boshrelease, "images\docker-compose.yml","2",cfcommunity/registrator:latest, cfcommunity/registrator,latest, 
11626129, patroni-docker-boshrelease, "images\docker-compose.yml","2",dingo-pg-container-tests, dingo-pg-container-tests,, 1
11628405, mapybezbarier, "docker-compose.yml","3.6",mdillon/postgis:10, mdillon/postgis,10, 
11628405, mapybezbarier, "docker-compose.yml","3.6",mapybezbarier/php-fpm:latest, mapybezbarier/php-fpm,latest, 1
11628405, mapybezbarier, "docker-compose.yml","3.6",mapybezbarier/nginx:latest, mapybezbarier/nginx,latest, 1
11632997, esjc, "docker-compose.yml","3",eventstore/eventstore:release-5.0.0, eventstore/eventstore,release-5.0.0, 
11633217, ava-website, "docker-compose.yml","2",schickling/mailcatcher, schickling/mailcatcher,, 
116358, OIPA, "docker-compose.yml","3",kartoza/postgis:9.6-2.4, kartoza/postgis,9.6-2.4, 
116358, OIPA, "docker-compose.yml","3",redis:4.0.10, redis,4.0.10, 
116358, OIPA, "docker-compose.yml","3",, ,, 1
11643645, monitor.d, "docker-compose.yml","2",centos, centos,, 
11643645, monitor.d, "docker-compose.yml","2",java:8-jdk-alpine, java,8-jdk-alpine, 
11643645, monitor.d, "docker-compose.yml","2",mongo, mongo,, 
11647144, website, "docker-compose.yml","",, ,, 1
11647144, website, "docker-compose.yml","",busybox, busybox,, 
116548, ios, "docker-compose.yml","2",ios, ios,, 
116548, ios, "docker-compose.yml","2",ios, ios,, 
116548, ios, "docker-compose.yml","2",ios, ios,, 
1165625, JapaneseTokenizers, "test\docker-compose.yml","3",, ,, 1
1166368, aeonvera-ui, "docker-compose.yml","2",, ,, 1
1166368, emberclear, "scripts\docker-compose.yml","3.4",, ,, 1
1166368, emberclear, "scripts\docker-compose.yml","3.4",, ,, 1
1166368, tanqueReact, "docker-compose.yml","2",busybox, busybox,, 
1166368, tanqueReact, "docker-compose.yml","2",, ,, 1
1167095, octopush, "docker-environment\docker-compose.yml","",, ,, 1
1167095, octopush, "docker-environment\docker-compose.yml","",, ,, 1
1167095, octopush, "docker-environment\docker-compose.yml","",, ,, 1
1167095, octopush, "docker-environment\docker-compose.yml","",, ,, 1
1167095, octopush, "docker-environment\docker-compose.yml","",, ,, 1
1167783, docker-otrs, "docker-compose.yml","3",juanluisbaptiste/otrs:latest, juanluisbaptiste/otrs,latest, 1
1167783, docker-otrs, "docker-compose.yml","3",juanluisbaptiste/otrs-mariadb:latest, juanluisbaptiste/otrs-mariadb,latest, 1
1167783, docker-otrs, "docker-compose.yml","3",juanluisbaptiste/postfix:latest, juanluisbaptiste/postfix,latest, 
11693976, dbt, "docker-compose.yml","3.5",postgres, postgres,, 
11693976, dbt, "docker-compose.yml","3.5",, ,, 1
11699622, hav, "docker-compose.yml","3.7",whav/hav:${TAG}, whav/hav,${TAG}, 1
11699622, hav, "docker-compose.yml","3.7",whav/hav-nginx:${TAG}, whav/hav-nginx,${TAG}, 1
11699622, hav, "docker-compose.yml","3.7",whav/hav:${TAG}, whav/hav,${TAG}, 1
11699622, hav, "docker-compose.yml","3.7",whav/hav:${TAG}, whav/hav,${TAG}, 1
11699622, hav, "docker-compose.yml","3.7",whav/hav:${TAG}, whav/hav,${TAG}, 1
11699622, hav, "docker-compose.yml","3.7",whav/hav:${TAG}, whav/hav,${TAG}, 1
11699622, hav, "docker-compose.yml","3.7",whav/hav:${TAG}, whav/hav,${TAG}, 1
11699622, hav, "docker-compose.yml","3.7",h2non/imaginary:1.0.18, h2non/imaginary,1.0.18, 
11699622, hav, "docker-compose.yml","3.7",redis, redis,, 
11709322, cinema, "docker-compose.yml","2",nginx:latest, nginx,latest, 
11709322, cinema, "docker-compose.yml","2",, ,, 1
11709322, cinema, "docker-compose.yml","2",mysql:5.6, mysql,5.6, 
11709322, cinema, "docker-compose.yml","2",phpmyadmin/phpmyadmin, phpmyadmin/phpmyadmin,, 
117099, newrelic-elasticsearch, "docker-compose.yml","2",elasticsearch:2.4, elasticsearch,2.4, 
117099, newrelic-elasticsearch, "docker-compose.yml","2",elasticsearch:5-alpine, elasticsearch,5-alpine, 
117099, newrelic-elasticsearch, "docker-compose.yml","2",elasticsearch:6.6.1, elasticsearch,6.6.1, 
117099, sns, "example\docker-compose.yml","2",s12v/sns, s12v/sns,, 
117099, sns, "example\docker-compose.yml","2",s12v/elasticmq, s12v/elasticmq,, 
11714823, praisinator-web, "docker-compose.yml","",postgres:9.4, postgres,9.4, 
11714823, praisinator-web, "docker-compose.yml","",redis:latest, redis,latest, 
11714823, praisinator-web, "docker-compose.yml","",ubuntu, ubuntu,, 
11724715, konko, "docker-compose.yml","2",mongo, mongo,, 
11724715, konko, "docker-compose.yml","2",, ,, 1
11726442, dockerfiles, "gocd\docker-compose.yml","2",wizdevops/gocdagent, wizdevops/gocdagent,, 
11726442, dockerfiles, "gocd\docker-compose.yml","2",wizdevops/gocdserver, wizdevops/gocdserver,, 
11741362, musit, "docker\dev\docker-compose.yml","2",, ,, 1
11741362, musit, "docker\dev\docker-compose.yml","2",registry.gitlab.com/musit-norway/docker-oracle-12c:testdata, registry.gitlab.com/musit-norway/docker-oracle-12c,testdata, 
11741362, musit, "docker\dev\docker-compose.yml","2",registry.gitlab.com/musit-norway/docker-elasticsearch:latest, registry.gitlab.com/musit-norway/docker-elasticsearch,latest, 
11741362, musit, "docker\dev\docker-compose.yml","2",, ,, 1
11741362, musit, "docker\dev\docker-compose.yml","2",harbor.uio.no/library/postgres, harbor.uio.no/library/postgres,, 
11741362, musit, "docker\dev\docker-compose.yml","2",service_backend:0.1-SNAPSHOT, service_backend,0.1-SNAPSHOT, 
11741362, musit, "docker\dev\docker-compose.yml","2",service_auth:0.1-SNAPSHOT, service_auth,0.1-SNAPSHOT, 
11741362, musit, "docker\dev\docker-compose.yml","2",service_barcode:0.1-SNAPSHOT, service_barcode,0.1-SNAPSHOT, 
11741362, musit, "docker\dev\docker-compose.yml","2",service_document:0.1-SNAPSHOT, service_document,0.1-SNAPSHOT, 
11741362, musit, "docker\dev\docker-compose.yml","2",, ,, 1
11748941, cmj, "docker-compose.yml","",postgres:10.6, postgres,10.6, 
11748941, cmj, "docker-compose.yml","",, ,, 1
11758591, register, "docker-compose.yml","2",dockingtools/register:0.0.7, dockingtools/register,0.0.7, 1
11758591, register, "docker-compose.yml","2",progrium/consul:latest, progrium/consul,latest, 
117610, proasense-adapter-oracle, "docker-compose.yml","2",, ,, 1
117610, proasense-adapter-oracle, "docker-compose.yml","2",, ,, 1
117610, proasense-storage, "docker-compose.yml","2",spotify/kafka, spotify/kafka,, 
117610, proasense-storage, "docker-compose.yml","2",tutum/mongodb, tutum/mongodb,, 
117610, proasense-storage, "docker-compose.yml","2",, ,, 1
117610, proasense-storage, "docker-compose.yml","2",, ,, 1
117610, proasense-storage, "docker-compose.yml","2",, ,, 1
117610, proasense-storage, "docker-compose.yml","2",, ,, 1
11786583, CORE, "docker-compose.yml","3",, ,, 1
11786583, CORE, "docker-compose.yml","3",arangodb/arangodb, arangodb/arangodb,, 
1178853, harpi, "docker-compose.yml","2",buchenberg/harpi, buchenberg/harpi,, 
1178853, harpi, "docker-compose.yml","2",mongo, mongo,, 
117892, satisfy, "docker-compose.yml","2",, ,, 1
11802837, smart-meter, "docker-compose.yml","3.1",dockersamples/visualizer, dockersamples/visualizer,, 
11802837, smart-meter, "docker-compose.yml","3.1",logimethods/eureka:${eureka_version}, logimethods/eureka,${eureka_version}, 
11802837, smart-meter, "docker-compose.yml","3.1",hopsoft/graphite-statsd:${graphite_statsd_tag}, hopsoft/graphite-statsd,${graphite_statsd_tag}, 
11802837, smart-meter, "docker-compose.yml","3.1",logimethods/smart-meter:prometheus${postfix}, logimethods/smart-meter,prometheus${postfix}, 
11802837, smart-meter, "docker-compose.yml","3.1",influxdb, influxdb,, 
11802837, smart-meter, "docker-compose.yml","3.1",grafana/grafana:${grafana_tag}, grafana/grafana,${grafana_tag}, 
11802837, smart-meter, "docker-compose.yml","3.1",sequenceiq/hadoop-docker:${hadoop_docker_version}, sequenceiq/hadoop-docker,${hadoop_docker_version}, 
11802837, smart-meter, "docker-compose.yml","3.1",${spark_image}:${spark_version}-hadoop-${hadoop_version}, ${spark_image},${spark_version}-hadoop-${hadoop_version}, 
11802837, smart-meter, "docker-compose.yml","3.1",${spark_image}:${spark_version}-hadoop-${hadoop_version}, ${spark_image},${spark_version}-hadoop-${hadoop_version}, 
11802837, smart-meter, "docker-compose.yml","3.1",logimethods/smart-meter:cassandra${postfix}, logimethods/smart-meter,cassandra${postfix}, 
11802837, smart-meter, "docker-compose.yml","3.1",logimethods/smart-meter:cassandra${postfix}, logimethods/smart-meter,cassandra${postfix}, 
11802837, smart-meter, "docker-compose.yml","3.1",logimethods/smart-meter:cassandra-inject${postfix}, logimethods/smart-meter,cassandra-inject${postfix}, 
11802837, smart-meter, "docker-compose.yml","3.1",logimethods/ek_nats-server:${ek_nats_server_version}, logimethods/ek_nats-server,${ek_nats_server_version}, 
11802837, smart-meter, "docker-compose.yml","3.1",logimethods/ek_nats-server:${ek_nats_server_version}, logimethods/ek_nats-server,${ek_nats_server_version}, 
11802837, smart-meter, "docker-compose.yml","3.1",logimethods/ek_nats-client:${ek_nats_client_version}, logimethods/ek_nats-client,${ek_nats_client_version}, 
11802837, smart-meter, "docker-compose.yml","3.1",logimethods/smart-meter:app-streaming${postfix}, logimethods/smart-meter,app-streaming${postfix}, 
11802837, smart-meter, "docker-compose.yml","3.1",logimethods/smart-meter:app-streaming${postfix}, logimethods/smart-meter,app-streaming${postfix}, 
11802837, smart-meter, "docker-compose.yml","3.1",logimethods/smart-meter:telegraf${postfix}, logimethods/smart-meter,telegraf${postfix}, 
